"100056","9116879714861"
"100056","7807990100054"
"8974","7807990008978"
"1000527","7807991000520"
"1000535","7807991000537"
"1000543","7807991000544"
"9024","7807990009029"
"1000004","7807991000001"
"1000012","7807991000018"
"1000020","7807991000025"
"9040","7807990009043"
"9040","7809627600050"
"9040","7807241000010"
"1000004","7807991000001"
"9059","7896643400337"
"9059","7807241000065"
"9059","7809627600074"
"9059","7807990009050"
"9067","7807990009067"
"9202","7807990009203"
